Task ID,Task,Concept,Route,Task Scope,Engineering Domain,Work Pattern,Start,Finish,Prior FTE-years,Revised FTE-years,Planned Labor Hours,Blended Loaded Rate ($000/FTE-year),Prior Labor Cost ($000),Revised Labor Cost ($000),External Engineering & Lab ($000),"Software, Compute & Data ($000)","Equipment, Materials & Fabrication ($000)","Facility, Test & Field Operations ($000)",Regulatory Review Fees ($000),"Legal, Hearing & Advisory ($000)",Travel & Field Support ($000),Other Direct ($000),Risk Allowance ($000),Prior Total Cost ($000),Revised Total Cost ($000),Allocated Program Package Share ($000),Fully Burdened Task View ($000),Low Estimate ($000),High Estimate ($000),Total Delta ($000),Total Change (%),Estimate Class,Estimate Method
D-3.15.b,"Methods, Models & Configuration Control (RG 1.203)",Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-01-01,2027-12-31,0.125815,2.0,3360.0,260.0,26.622454,520.0,90.0,80.0,0.0,0.0,0.0,0.0,10.0,20.0,108.0,26.622454,828.0,0.0,828.0,662.4,1159.2,801.377546,3010.16,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.c,"Initial Conditions, Bias/Uncertainty & Parameter Distributions",Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-04-01,2027-09-30,0.033559,0.25,420.0,260.0,7.101084,65.0,34.866,30.992,0.0,0.0,0.0,0.0,3.874,7.748,21.372,7.101084,163.852,0.0,163.852,131.0816,229.3928,156.750916,2207.42,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.d,AOO Transients (Non-LOCA) - Thermal Limit & Fuel Criteria,Demonstrator,shared_program,demonstrator_engineering,thermal_hydraulics,analysis_model,2027-04-01,2027-12-31,0.089412,1.8,3024.0,252.105,18.270142,453.788955,67.5,60.0,0.0,0.0,0.0,0.0,7.5,15.0,90.568343,18.270142,694.357298,0.0,694.357298,555.485839,972.100218,676.087156,3700.5,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.e,LOCA Analyses (Small/Medium/Large Break) & ECCS Criteria (50.46),Demonstrator,shared_program,demonstrator_engineering,thermal_hydraulics,analysis_model,2027-04-01,2027-12-31,0.0959,2.0,3360.0,252.103,19.595724,504.206465,90.0,80.0,0.0,0.0,0.0,0.0,10.0,20.0,105.63097,19.595724,809.837435,0.0,809.837435,647.869948,1133.772409,790.241711,4032.73,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.f,ATWS Analyses (10 CFR 50.62),Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-07-01,2027-12-31,0.04117,0.25,420.0,260.0,8.711572,65.0,34.866,30.992,0.0,0.0,0.0,0.0,3.874,7.748,21.372,8.711572,163.852,0.0,163.852,131.0816,229.3928,155.140428,1780.85,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.g,Containment Response & Mass/Energy Releases (Interfaces to Ch.6),Demonstrator,shared_program,demonstrator_engineering,thermal_hydraulics,analysis_model,2027-01-01,2027-12-31,0.165427,0.25,420.0,252.105,33.802797,63.026259,50.3496,44.7552,0.0,0.0,0.0,0.0,5.5944,11.1888,26.237139,33.802797,201.151398,0.0,201.151398,160.921118,281.611957,167.348601,495.07,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.h,Radiological Consequence Analyses (AST/TID) & Habitability,Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-04-01,2027-12-31,0.030851,0.312,524.2,260.0,6.528072,81.12,90.0,80.0,0.0,0.0,0.0,0.0,10.0,20.0,42.168,6.528072,323.288,0.0,323.288,258.6304,452.6032,316.759928,4852.27,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.i,Setpoint/Allowable Value Derivation & Tech Spec Interfaces,Demonstrator,shared_program,demonstrator_engineering,instrumentation_controls,analysis_model,2027-01-01,2027-12-31,0.072148,0.25,420.0,260.0,15.266517,65.0,33.525,29.8,0.0,0.0,0.0,0.0,3.725,7.45,20.925,15.266517,160.425,0.0,160.425,128.34,224.595,145.158483,950.83,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.j,Best-Estimate + Uncertainty (BEPU) / Sensitivity Studies,Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-07-01,2027-12-31,0.036112,0.25,420.0,260.0,7.641299,65.0,34.866,30.992,0.0,0.0,0.0,0.0,3.874,7.748,21.372,7.641299,163.852,0.0,163.852,131.0816,229.3928,156.210701,2044.3,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.k,"Results, Margins & Cross-Chapter Consistency",Demonstrator,shared_program,demonstrator_engineering,safety_analysis,analysis_model,2027-07-01,2028-03-31,0.033402,0.25,420.0,260.0,7.067864,65.0,34.632,30.784,0.0,0.0,0.0,0.0,3.848,7.696,21.294,7.067864,163.254,0.0,163.254,130.6032,228.5556,156.186136,2209.81,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.15.l,"FSAR Chapter 15 Authoring, Peer Review & Records",Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,analysis_model,2027-04-01,2028-03-31,0.09943,0.25,420.0,260.0,21.039388,65.0,31.05,27.6,0.0,0.0,0.0,0.0,3.45,6.9,20.1,21.039388,154.1,0.0,154.1,123.28,215.74,133.060612,632.44,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.a,Requirements Harvest & Traceability to TS Items,Demonstrator,shared_program,demonstrator_engineering,systems_engineering,design_engineering,2027-04-01,2027-09-30,0.017995,0.25,420.0,247.277,3.667322,61.819325,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,15.530899,3.667322,119.070224,0.0,119.070224,95.256179,166.698313,115.402902,3146.79,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.b,TS Drafting Using STS Templates,Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,design_engineering,2027-07-01,2027-12-31,0.017095,0.25,420.0,260.0,3.617302,65.0,26.3879,11.9945,0.0,0.0,0.0,0.0,3.83824,5.75736,16.9467,3.617302,129.9247,0.0,129.9247,103.93976,181.89458,126.307398,3491.76,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.c,Setpoint / Allowable Value Derivation & Tables (RG 1.105),Demonstrator,shared_program,demonstrator_engineering,instrumentation_controls,design_engineering,2027-07-01,2028-03-31,0.019803,0.25,420.0,260.0,4.190315,65.0,28.6825,13.0375,0.0,0.0,0.0,0.0,4.172,6.258,17.5725,4.190315,134.7225,0.0,134.7225,107.778,188.6115,130.532185,3115.09,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.d,Risk-Informed AOT/CT & STI Evaluations (RG 1.177 / 1.174),Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,analysis_model,2027-10-01,2028-03-31,0.021588,0.25,420.0,260.0,4.568021,65.0,31.05,27.6,0.0,0.0,0.0,0.0,3.45,6.9,20.1,4.568021,154.1,0.0,154.1,123.28,215.74,149.531979,3273.45,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.e,COLR & Operating Limits Integration,Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,design_engineering,2027-07-01,2027-12-31,0.02156,0.25,420.0,260.0,4.562096,65.0,26.3879,11.9945,0.0,0.0,0.0,0.0,3.83824,5.75736,16.9467,4.562096,129.9247,0.0,129.9247,103.93976,181.89458,125.362604,2747.92,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.f,Operability Determinations & Functionality Guidance,Demonstrator,shared_program,demonstrator_engineering,operations_maintenance,operations_program,2029-04-01,2029-12-31,0.02341,0.25,420.0,260.0,4.953556,65.0,13.41,5.96,0.0,0.0,0.0,0.0,2.98,7.45,14.22,4.953556,109.02,0.0,109.02,87.216,152.628,104.066444,2100.84,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.g,"Internal Consistency, Verification & Peer Review",Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,design_engineering,2027-10-01,2028-03-31,0.014296,0.25,420.0,260.0,3.025034,65.0,30.346085,13.793675,0.0,0.0,0.0,0.0,4.413976,6.620964,18.026205,3.025034,138.200905,0.0,138.200905,110.560724,193.481267,135.175871,4468.57,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.16.h,"Submittal Packaging, RAIs & Configuration Control",Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,licensing_product,2027-07-01,2028-06-30,0.041401,0.25,420.0,260.0,8.760451,65.0,30.843,6.1686,0.0,0.0,0.0,12.3372,4.93488,7.40232,19.0029,8.760451,145.6889,0.0,145.6889,116.55112,203.96446,136.928449,1563.03,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.a,"QA Organization, Responsibilities & Interfaces",Demonstrator,shared_program,demonstrator_engineering,project_controls,management_control,2026-10-01,2027-12-31,0.035059,0.25,420.0,210.267,5.990907,52.566638,8.046,3.576,0.0,0.0,0.0,0.0,1.788,4.47,10.566996,5.990907,81.013634,0.0,81.013634,64.810907,113.419087,75.022727,1252.28,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.b,QA Program Description (QAPD/QATR) & Manual,Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2026-10-01,2027-12-31,0.035823,0.25,420.0,210.254,6.1211,52.563611,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.142542,6.1211,108.426153,0.0,108.426153,86.740922,151.796614,102.305053,1671.35,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.c,Design Control (Appendix B III) & Configuration Management,Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2026-10-01,2028-06-30,0.068706,0.25,420.0,211.948,11.836178,52.986966,23.1,10.5,0.0,0.0,0.0,0.0,3.36,5.04,14.248045,11.836178,109.235011,0.0,109.235011,87.388009,152.929015,97.398833,822.89,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.d,Procurement Document Control & Supplier Qualification,Demonstrator,shared_program,demonstrator_engineering,procurement_fabrication,procurement_fabrication,2027-01-01,2028-06-30,0.031519,0.25,420.0,211.907,5.428791,52.976657,28.37556,4.72926,28.37556,28.37556,0.0,0.0,4.72926,0.0,22.134279,5.428791,169.696136,0.0,169.696136,135.756908,237.57459,164.267345,3025.86,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.e,Commercial-Grade Dedication (CGD),Demonstrator,shared_program,demonstrator_engineering,project_controls,management_control,2027-04-01,2028-03-31,0.019592,0.25,420.0,210.248,3.347595,52.562015,8.046,3.576,0.0,0.0,0.0,0.0,1.788,4.47,10.566302,3.347595,81.008317,0.0,81.008317,64.806654,113.411644,77.660722,2319.9,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.f,Software QA (NQA-1 Subpart 2.7) & Tool Qualification,Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2027-07-01,2028-06-30,0.037328,0.25,420.0,211.949,6.430625,52.987168,14.49,2.415,14.49,14.49,0.0,0.0,2.415,0.0,15.193075,6.430625,116.480243,0.0,116.480243,93.184195,163.07234,110.049618,1711.34,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.g,"Instructions, Procedures, & Drawings (Criterion VI)",Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2027-04-01,2027-12-31,0.014652,0.25,420.0,210.308,2.504245,52.576952,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.144543,2.504245,108.441495,0.0,108.441495,86.753196,151.818093,105.93725,4230.31,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.h,Identification & Control of Items; M&TE/Calibration,Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2027-04-01,2027-12-31,0.016357,0.25,420.0,210.265,2.795075,52.566256,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.142938,2.795075,108.429194,0.0,108.429194,86.743356,151.800872,105.634119,3779.29,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.i,"Inspection, Test, & Special Processes (Criteria X & IX)",Demonstrator,shared_program,demonstrator_engineering,quality_configuration,test_experiment,2029-01-01,2029-12-31,0.053471,0.25,420.0,217.663,9.551974,54.415735,27.27,4.545,27.27,27.27,0.0,0.0,4.545,0.0,21.79736,9.551974,167.113095,0.0,167.113095,133.690476,233.958333,157.561121,1649.51,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.j,"Audits, Surveillances & Self-Assessments",Demonstrator,shared_program,demonstrator_engineering,quality_configuration,analysis_model,2028-07-01,2030-09-30,0.039132,0.25,420.0,210.233,6.68581,52.5582,26.82,23.84,0.0,0.0,0.0,0.0,2.98,5.96,16.82373,6.68581,128.98193,0.0,128.98193,103.185544,180.574702,122.29612,1829.19,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.k,"Nonconformance, Corrective Action (CAP) & 10 CFR 21",Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2027-07-01,2028-09-30,0.02037,0.25,420.0,210.233,3.480277,52.558297,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.141745,3.480277,108.420042,0.0,108.420042,86.736033,151.788058,104.939765,3015.27,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.l,"Records, Document Control & Data Retention",Demonstrator,shared_program,demonstrator_engineering,quality_configuration,design_engineering,2027-01-01,2028-09-30,0.048249,0.25,420.0,210.971,8.272962,52.742725,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.169409,8.272962,108.632134,0.0,108.632134,86.905707,152.084987,100.359172,1213.1,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.m,"Training, Qualification & Indoctrination",Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,licensing_product,2029-07-01,2030-06-30,0.025426,0.25,420.0,211.948,4.380212,52.987001,35.46945,7.09389,0.0,0.0,0.0,14.18778,5.675112,8.512668,18.588885,4.380212,142.514786,0.0,142.514786,114.011829,199.520701,138.134574,3153.6,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.17.n,"FSAR Chapter 17 Drafting, Reviews & Submittal",Demonstrator,shared_program,demonstrator_engineering,licensing_authorization,design_engineering,2027-10-01,2028-03-31,0.044559,0.25,420.0,260.0,9.428684,65.0,26.3879,11.9945,0.0,0.0,0.0,0.0,3.83824,5.75736,16.9467,9.428684,129.9247,0.0,129.9247,103.93976,181.89458,120.496016,1277.97,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.a,HFE Program Plan (HFEPP) & Governance,Demonstrator,shared_program,demonstrator_engineering,human_factors,operations_program,2028-07-01,2029-12-31,0.06556,0.25,420.0,218.12,11.827189,54.529896,13.5,6.0,0.0,0.0,0.0,0.0,3.0,7.5,12.679484,11.827189,97.20938,0.0,97.20938,77.767504,136.093133,85.382191,721.91,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.b,Operating Experience Review (OER),Demonstrator,shared_program,demonstrator_engineering,human_factors,design_engineering,2027-04-01,2027-12-31,0.026571,0.25,420.0,217.236,4.77727,54.308927,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,14.404339,4.77727,110.433266,0.0,110.433266,88.346613,154.606572,105.655996,2211.64,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.c,Functional Requirements Analysis & Function Allocation (FRA/FA),Demonstrator,shared_program,demonstrator_engineering,systems_engineering,design_engineering,2027-01-01,2027-09-30,0.074861,0.25,420.0,246.602,15.225402,61.650392,22.946,10.43,0.0,0.0,0.0,0.0,3.3376,5.0064,15.505559,15.225402,118.875951,0.0,118.875951,95.100761,166.426331,103.650549,680.77,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.d,Task Analysis (Normal/Abnormal/Emergency) & TIHA,Demonstrator,shared_program,demonstrator_engineering,human_factors,analysis_model,2027-07-01,2027-12-31,0.047446,0.25,420.0,219.47,8.603578,54.867428,26.82,23.84,0.0,0.0,0.0,0.0,2.98,5.96,17.170114,8.603578,131.637542,0.0,131.637542,105.310034,184.292559,123.033964,1430.03,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.e,"Staffing, Qualifications & Workload",Demonstrator,shared_program,demonstrator_engineering,human_factors,operations_program,2029-04-01,2030-03-31,0.047412,0.25,420.0,219.469,8.5974,54.867333,10.281,1.7135,10.281,10.281,0.0,0.0,1.7135,0.0,13.3706,8.5974,102.507933,0.0,102.507933,82.006346,143.511106,93.910533,1092.31,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.f,HSI Style Guide & Alarm Philosophy,Demonstrator,shared_program,demonstrator_engineering,human_factors,operations_program,2029-01-01,2029-09-30,0.036772,0.25,420.0,217.246,6.611603,54.311569,13.41,5.96,0.0,0.0,0.0,0.0,2.98,7.45,12.616735,6.611603,96.728304,0.0,96.728304,77.382643,135.419626,90.116701,1363.01,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.g,"HSI Detailed Design - Displays, Controls, Alarms & Procedures Hooks",Demonstrator,shared_program,demonstrator_engineering,human_factors,design_engineering,2027-07-01,2027-12-31,0.038578,0.25,420.0,219.467,6.995437,54.866763,26.3879,11.9945,0.0,0.0,0.0,0.0,3.83824,5.75736,15.426714,6.995437,118.271477,0.0,118.271477,94.617182,165.580068,111.27604,1590.69,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.h,Procedures Integration (EOPs/AOPs/Normal) & HSI Linkage,Demonstrator,shared_program,demonstrator_engineering,human_factors,operations_program,2029-01-01,2029-12-31,0.028492,0.25,420.0,217.25,5.122941,54.312614,13.41,5.96,0.0,0.0,0.0,0.0,2.98,7.45,12.616892,5.122941,96.729506,0.0,96.729506,77.383605,135.421309,91.606565,1788.16,Engineering planning estimate,Bottom-up activity-based estimate by work package
D-3.18.i,Training Integration (SAT) & Simulator Scenarios,Demonstrator,shared_program,demonstrator_engineering,human_factors,licensing_product,2029-04-01,2029-12-31,0.030594,0.25,420.0,217.235,5.50057,54.308851,26.82,5.364,0.0,0.0,0.0,10.728,4.2912,6.4368,16.192328,5.50057,124.141179,0.0,124.141179,99.312943,173.79765,118.640609,2156.88,Engineering planning estimate,Bottom-up activity-based estimate by work package
